tweet_id,source_x,rating_numerator,rating_denominator,name,Nickname,retweet_count,favorite_count,p1,p2,p3,created_at,hashtags
819347104292290561,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Anna,None,1383,8008,Rottweiler,black-and-tan_coonhound,Doberman,2017-01-12 00:55:47+00:00,None
819588359383371776,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Jazzy,None,2271,10606,Cardigan,basenji,Shetland_sheepdog,2017-01-12 16:54:26+00:00,None
819952236453363712,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Oliver,puppo,1369,5927,American_Staffordshire_terrier,Staffordshire_bullterrier,Italian_greyhound,2017-01-13 17:00:21+00:00,None
820314633777061888,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14,10,None,None,648,3706,Gordon_setter,black-and-tan_coonhound,Rottweiler,2017-01-14 17:00:24+00:00,None
820690176645140481,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",84,70,None,None,3716,13518,West_Highland_white_terrier,kuvasz,Samoyed,2017-01-15 17:52:40+00:00,None
820749716845686786,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Sunny,None,11525,34984,golden_retriever,Pekinese,Labrador_retriever,2017-01-15 21:49:15+00:00,None
821044531881721856,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Flash,None,2636,14021,Old_English_sheepdog,Airedale,Tibetan_mastiff,2017-01-16 17:20:45+00:00,None
821107785811234820,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,None,doggo,2487,10645,Pomeranian,papillon,Yorkshire_terrier,2017-01-16 21:32:06+00:00,None
821149554670182400,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Luca,None,2320,9718,German_shepherd,malinois,Irish_setter,2017-01-17 00:18:04+00:00,None
821407182352777218,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14,10,Sundance,doggo,5053,13075,Irish_setter,vizsla,Chesapeake_Bay_retriever,2017-01-17 17:21:47+00:00,None
821522889702862852,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Harlso,None,2030,8871,Doberman,black-and-tan_coonhound,miniature_pinscher,2017-01-18 01:01:34+00:00,None
821765923262631936,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Duchess,doggo,1899,9317,golden_retriever,Labrador_retriever,Saluki,2017-01-18 17:07:18+00:00,None
821886076407029760,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Jimison,None,2692,12582,golden_retriever,cocker_spaniel,Irish_setter,2017-01-19 01:04:45+00:00,None
822244816520155136,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,None,None,11421,38832,Samoyed,Pomeranian,,2017-01-20 00:50:15+00:00,None
822462944365645825,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14,10,Gabe,pupper,17209,31800,Pomeranian,Samoyed,Maltese_dog,2017-01-20 15:17:01+00:00,None
822489057087389700,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Paisley,None,7390,20083,Samoyed,malamute,kuvasz,2017-01-20 17:00:46+00:00,None
822610361945911296,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,None,None,3423,16327,cocker_spaniel,Norfolk_terrier,Norwich_terrier,2017-01-21 01:02:48+00:00,None
822859134160621569,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Hobbes,None,2622,14576,malinois,Chihuahua,Staffordshire_bullterrier,2017-01-21 17:31:20+00:00,None
822872901745569793,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,None,puppo,48265,132810,Lakeland_terrier,Labrador_retriever,Irish_terrier,2017-01-21 18:26:02+00:00,WomensMarch
823322678127919110,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Wyatt,None,4637,17437,,Chihuahua,papillon,2017-01-23 00:13:17+00:00,None
823581115634085888,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Crawford,None,3031,14376,,German_shepherd,Pembroke,2017-01-23 17:20:14+00:00,None
823699002998870016,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Winston,None,2772,13826,cairn,,Norfolk_terrier,2017-01-24 01:08:40+00:00,None
823939628516474880,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Cash,None,3123,11755,schipperke,curly-coated_retriever,Labrador_retriever,2017-01-24 17:04:50+00:00,None
824325613288833024,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,None,pupper,11848,12999,Pembroke,Cardigan,basenji,2017-01-25 18:38:36+00:00,BellLetsTalk
824663926340194305,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Wilson,None,1993,11113,English_setter,golden_retriever,Irish_setter,2017-01-26 17:02:56+00:00,None
824775126675836928,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Scooter,None,4069,16508,Border_terrier,malinois,Airedale,2017-01-27 00:24:48+00:00,None
825026590719483904,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Pablo,puppo,1483,7020,Eskimo_dog,Siberian_husky,malamute,2017-01-27 17:04:02+00:00,None
825147591692263424,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Sweet,None,5244,20181,Pekinese,Pomeranian,toy_poodle,2017-01-28 01:04:51+00:00,None
825535076884762624,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14,10,None,puppo,19669,56413,Rottweiler,Tibetan_mastiff,black-and-tan_coonhound,2017-01-29 02:44:34+00:00,None
825829644528148480,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Toby,None,2848,14025,Great_Pyrenees,golden_retriever,English_setter,2017-01-29 22:15:05+00:00,None
826115272272650244,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Ike,None,3599,17299,,golden_retriever,kuvasz,2017-01-30 17:10:04+00:00,None
826204788643753985,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,None,doggo,1075,5361,Labrador_retriever,golden_retriever,soft-coated_wheaten_terrier,2017-01-30 23:05:46+00:00,None
826240494070030336,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,None,None,2965,14614,French_bulldog,pug,Boston_bull,2017-01-31 01:27:39+00:00,None
826476773533745153,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Pilot,doggo,4821,20275,German_shepherd,Tibetan_mastiff,kelpie,2017-01-31 17:06:32+00:00,None
826848821049180160,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Cupid,doggo,11878,40325,Great_Pyrenees,golden_retriever,Pekinese,2017-02-01 17:44:55+00:00,None
826958653328592898,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Loki,doggo,5757,23767,golden_retriever,Labrador_retriever,,2017-02-02 01:01:21+00:00,None
827199976799354881,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Charlie,None,2579,11659,Great_Dane,American_Staffordshire_terrier,boxer,2017-02-02 17:00:17+00:00,None
827324948884643840,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Ralphie,None,3510,17523,golden_retriever,toy_poodle,Labrador_retriever,2017-02-03 01:16:53+00:00,None
827600520311402496,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Tucker,None,1082,8143,Pembroke,golden_retriever,Labrador_retriever,2017-02-03 19:31:54+00:00,None
827653905312006145,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Boots,None,3433,16983,collie,Border_collie,Saint_Bernard,2017-02-03 23:04:02+00:00,None
827933404142436356,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Kona,pupper,5987,22180,German_shepherd,Tibetan_mastiff,kelpie,2017-02-04 17:34:40+00:00,None
828011680017821696,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Brutus,None,2451,11411,American_Staffordshire_terrier,Staffordshire_bullterrier,bull_mastiff,2017-02-04 22:45:42+00:00,None
828372645993398273,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Alexander,None,3344,13756,malamute,Eskimo_dog,Tibetan_mastiff,2017-02-05 22:40:03+00:00,None
828376505180889089,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Beebop,None,1216,8112,American_Staffordshire_terrier,Staffordshire_bullterrier,Chihuahua,2017-02-05 22:55:23+00:00,None
828381636999917570,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14,10,Doobert,doggo,2554,13864,Bedlington_terrier,Labrador_retriever,clumber,2017-02-05 23:15:47+00:00,None
828408677031882754,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Bear,None,1477,8398,Weimaraner,Chesapeake_Bay_retriever,American_Staffordshire_terrier,2017-02-06 01:03:14+00:00,None
828409743546925057,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Mutt,None,1305,6898,,toy_poodle,standard_poodle,2017-02-06 01:07:28+00:00,None
828650029636317184,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14,10,one,None,1544,10467,golden_retriever,Chesapeake_Bay_retriever,vizsla,2017-02-06 17:02:17+00:00,None
829011960981237760,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Dexter,None,18627,58302,boxer,dalmatian,,2017-02-07 17:00:28+00:00,None
829141528400556032,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Malcolm,None,8530,26952,golden_retriever,cocker_spaniel,,2017-02-08 01:35:19+00:00,None
829374341691346946,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Astrid,doggo,10706,38074,Staffordshire_bullterrier,American_Staffordshire_terrier,Chesapeake_Bay_retriever,2017-02-08 17:00:26+00:00,None
829449946868879360,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,None,doggo,2329,11519,Labrador_retriever,golden_retriever,Pekinese,2017-02-08 22:00:52+00:00,None
829501995190984704,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Leo,None,12224,34913,French_bulldog,Pekinese,pug,2017-02-09 01:27:41+00:00,None
829861396166877184,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Mia,None,2243,13441,Border_terrier,Staffordshire_bullterrier,American_Staffordshire_terrier,2017-02-10 01:15:49+00:00,None
830097400375152640,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Samson,None,3455,10804,toy_poodle,Pomeranian,Pekinese,2017-02-10 16:53:37+00:00,None
830583320585068544,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Lilly,None,19297,73397,Labrador_retriever,,pug,2017-02-12 01:04:29+00:00,None
830956169170665475,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Reggie,None,1735,8735,kuvasz,golden_retriever,English_setter,2017-02-13 01:46:03+00:00,None
831262627380748289,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Tucker,None,2350,13066,cocker_spaniel,Brittany_spaniel,,2017-02-13 22:03:49+00:00,None
831309418084069378,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Scooter,None,2786,12819,Doberman,kelpie,Labrador_retriever,2017-02-14 01:09:44+00:00,None
831315979191906304,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",13,10,None,pupper,1264,7117,briard,soft-coated_wheaten_terrier,Bouvier_des_Flandres,2017-02-14 01:35:49+00:00,WKCDogShow
831322785565769729,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Pete,doggo,1744,10042,Old_English_sheepdog,Tibetan_terrier,,2017-02-14 02:02:51+00:00,None
831552930092285952,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Dutch,None,2632,9872,Chihuahua,Pembroke,French_bulldog,2017-02-14 17:17:22+00:00,None
831650051525054464,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,None,None,2243,7908,Eskimo_dog,Siberian_husky,Norwegian_elkhound,2017-02-14 23:43:18+00:00,None
831670449226514432,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Daisy,None,2059,11469,Pembroke,Cardigan,Appenzeller,2017-02-15 01:04:21+00:00,None
831911600680497154,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14,10,Kuyu,None,7458,30380,bloodhound,Great_Dane,Leonberg,2017-02-15 17:02:36+00:00,None
832032802820481025,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Miguel,doggo,4746,13887,whippet,Ibizan_hound,Italian_greyhound,2017-02-16 01:04:13+00:00,None
832273440279240704,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14,10,Smiley,doggo,2673,12385,Pembroke,,pug,2017-02-16 17:00:25+00:00,None
832369877331693569,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Charlie,None,3652,18792,kelpie,German_short-haired_pointer,Staffordshire_bullterrier,2017-02-16 23:23:38+00:00,None
832397543355072512,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Eevee,None,2548,13126,Pekinese,Brabancon_griffon,,2017-02-17 01:13:34+00:00,None
832636094638288896,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Orion,None,3220,17379,Eskimo_dog,Siberian_husky,malamute,2017-02-17 17:01:29+00:00,None
832757312314028032,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Willow,None,4127,18423,Cardigan,Staffordshire_bullterrier,Boston_bull,2017-02-18 01:03:09+00:00,None
832998151111966721,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Rhino,doggo,2522,14549,boxer,French_bulldog,bull_mastiff,2017-02-18 17:00:10+00:00,None
833124694597443584,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Gidget,pupper,5513,22133,Cardigan,kelpie,,2017-02-19 01:23:00+00:00,None
833479644947025920,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Poppy,None,2357,16258,golden_retriever,cocker_spaniel,Tibetan_mastiff,2017-02-20 00:53:27+00:00,None
833722901757046785,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Bronte,None,3636,22585,West_Highland_white_terrier,Maltese_dog,Lakeland_terrier,2017-02-20 17:00:04+00:00,None
833826103416520705,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Charlie,None,3904,16728,Chihuahua,kelpie,Pembroke,2017-02-20 23:50:09+00:00,None
833863086058651648,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Bentley,None,2729,14661,kuvasz,Great_Pyrenees,golden_retriever,2017-02-21 02:17:06+00:00,None
834209720923721728,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Wilson,None,5476,22594,golden_retriever,Pekinese,Labrador_retriever,2017-02-22 01:14:30+00:00,None
834458053273591808,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Chester,None,1899,10512,Rhodesian_ridgeback,whippet,redbone,2017-02-22 17:41:18+00:00,None
834786237630337024,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Tobi,None,6159,22943,Border_terrier,Norwegian_elkhound,Boston_bull,2017-02-23 15:25:23+00:00,None
834931633769889797,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Tucker,None,1878,11838,,soft-coated_wheaten_terrier,Irish_terrier,2017-02-24 01:03:08+00:00,None
835152434251116546,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,10,None,None,3443,24574,,American_Staffordshire_terrier,Staffordshire_bullterrier,2017-02-24 15:40:31+00:00,None
835172783151792128,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,None,None,6516,28552,Border_collie,collie,Cardigan,2017-02-24 17:01:22+00:00,None
835297930240217089,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Ash,None,3381,17847,Rottweiler,Border_terrier,Gordon_setter,2017-02-25 01:18:40+00:00,None
835574547218894849,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Eli,None,4121,19447,Staffordshire_bullterrier,,American_Staffordshire_terrier,2017-02-25 19:37:50+00:00,None
836001077879255040,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,None,None,4935,20924,Samoyed,,malamute,2017-02-26 23:52:43+00:00,None
836260088725786625,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Lucy,None,4850,23177,borzoi,,Pembroke,2017-02-27 17:01:56+00:00,None
837110210464448512,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Clark,pupper,2731,17480,Siberian_husky,Eskimo_dog,malamute,2017-03-02 01:20:01+00:00,None
837366284874571778,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Lucy,None,6005,23074,American_Staffordshire_terrier,Staffordshire_bullterrier,dalmatian,2017-03-02 18:17:34+00:00,None
837471256429613056,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Vincent,None,2631,13967,Norwegian_elkhound,keeshond,,2017-03-03 01:14:41+00:00,None
837820167694528512,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,None,pupper,8952,37277,golden_retriever,Labrador_retriever,kuvasz,2017-03-04 00:21:08+00:00,None
838083903487373313,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Daisy,None,3582,19183,chow,,Pomeranian,2017-03-04 17:49:08+00:00,None
838476387338051585,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Stanley,None,5484,24664,Great_Pyrenees,kuvasz,Newfoundland,2017-03-05 19:48:43+00:00,None
838561493054533637,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Walter,None,1504,11892,kelpie,,dalmatian,2017-03-06 01:26:54+00:00,None
838921590096166913,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Arlo,None,2357,12183,Border_terrier,Brabancon_griffon,Yorkshire_terrier,2017-03-07 01:17:48+00:00,None
839239871831150596,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Odie,None,7422,29684,Leonberg,Newfoundland,Saint_Bernard,2017-03-07 22:22:32+00:00,None
839549326359670784,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Winston,None,8805,29957,,Norwich_terrier,Pembroke,2017-03-08 18:52:12+00:00,None
839990271299457024,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Sojourner,None,2597,14640,Staffordshire_bullterrier,American_Staffordshire_terrier,Boston_bull,2017-03-10 00:04:21+00:00,None
840268004936019968,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Monty,None,6497,20950,Chesapeake_Bay_retriever,Labrador_retriever,kelpie,2017-03-10 18:27:58+00:00,None
840632337062862849,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Maddie,None,1972,9761,golden_retriever,cocker_spaniel,Labrador_retriever,2017-03-11 18:35:42+00:00,None
841077006473256960,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Dawn,None,5991,24926,Brittany_spaniel,Blenheim_spaniel,clumber,2017-03-13 00:02:39+00:00,None
841314665196081154,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",13,10,Max,None,5312,17305,Afghan_hound,Saluki,bloodhound,2017-03-13 15:47:01+00:00,None
841439858740625411,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14,10,None,None,4168,13755,,Labrador_retriever,groenendael,2017-03-14 00:04:30+00:00,K9VeteransDay
841680585030541313,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Penny,None,8748,27854,Chihuahua,,Pembroke,2017-03-14 16:01:03+00:00,None
842115215311396866,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Bentley,None,3386,15204,chow,Newfoundland,schipperke,2017-03-15 20:48:07+00:00,None
842163532590374912,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,George,None,6568,26569,French_bulldog,,bull_mastiff,2017-03-16 00:00:07+00:00,None
842535590457499648,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Winnie,None,3937,19637,Pembroke,Cardigan,basenji,2017-03-17 00:38:32+00:00,None
842846295480000512,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Charlie,None,4023,16440,Labrador_retriever,golden_retriever,Chihuahua,2017-03-17 21:13:10+00:00,None
843235543001513987,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Tycho,None,6852,23315,Pembroke,Cardigan,Chihuahua,2017-03-18 22:59:54+00:00,None
843604394117681152,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Hank,None,3081,18310,Labrador_retriever,golden_retriever,Great_Pyrenees,2017-03-19 23:25:35+00:00,None
843856843873095681,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Sadie,None,5220,23211,Labrador_retriever,golden_retriever,Great_Pyrenees,2017-03-20 16:08:44+00:00,None
844223788422217728,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Margo,None,2450,14753,Labrador_retriever,Chesapeake_Bay_retriever,Newfoundland,2017-03-21 16:26:50+00:00,None
844704788403113984,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Luna,None,11633,42022,Labrador_retriever,golden_retriever,beagle,2017-03-23 00:18:10+00:00,None
844973813909606400,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Brady,None,3617,16361,Labrador_retriever,golden_retriever,Chihuahua,2017-03-23 18:07:10+00:00,None
845306882940190720,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Pickles,pupper,6039,25225,Irish_water_spaniel,Labrador_retriever,curly-coated_retriever,2017-03-24 16:10:40+00:00,None
845397057150107648,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Mimosa,doggo,2072,8241,Dandie_Dinmont,Maltese_dog,West_Highland_white_terrier,2017-03-24 22:08:59+00:00,None
845677943972139009,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,None,None,5365,27154,chow,groenendael,Newfoundland,2017-03-25 16:45:08+00:00,None
845812042753855489,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,None,None,9894,31737,Samoyed,chow,,2017-03-26 01:38:00+00:00,None
846042936437604353,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Jarvis,None,3224,17256,golden_retriever,Labrador_retriever,Tibetan_mastiff,2017-03-26 16:55:29+00:00,None
846153765933735936,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Vixen,None,10226,34394,giant_schnauzer,flat-coated_retriever,Labrador_retriever,2017-03-27 00:15:53+00:00,None
846514051647705089,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Barney,doggo,13076,48410,golden_retriever,Leonberg,Norfolk_terrier,2017-03-28 00:07:32+00:00,None
846874817362120707,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Tuck,None,4404,21685,Shetland_sheepdog,papillon,collie,2017-03-29 00:01:05+00:00,None
847157206088847362,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Daisy,None,6572,21588,Staffordshire_bullterrier,American_Staffordshire_terrier,pug,2017-03-29 18:43:12+00:00,None
847251039262605312,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Furzey,None,4800,22036,Airedale,Irish_terrier,Lakeland_terrier,2017-03-30 00:56:03+00:00,None
847606175596138505,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Cannon,None,3774,20208,Cardigan,Boston_bull,,2017-03-31 00:27:14+00:00,None
847842811428974592,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Rontu,None,1522,5935,Bernese_mountain_dog,Greater_Swiss_Mountain_dog,Appenzeller,2017-03-31 16:07:33+00:00,None
848212111729840128,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6,10,Jerry,None,3444,17618,Bedlington_terrier,Ibizan_hound,,2017-04-01 16:35:01+00:00,None
848324959059550208,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Odin,None,4037,20229,malamute,Siberian_husky,Eskimo_dog,2017-04-02 00:03:26+00:00,None
